filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
PushUp/images3.jpg,225.0,152.0,0.6266338,229.0,148.0,0.65935063,230.0,149.0,0.63524127,226.0,139.0,0.7969236,226.0,140.0,0.8281157,203.0,126.0,0.6695088,208.0,139.0,0.7022592,174.0,123.0,0.4771337,178.0,136.0,0.6055528,177.0,142.0,0.26459277,186.0,163.0,0.6971691,139.0,123.0,0.7040075,139.0,129.0,0.7770759,89.0,128.0,0.46558195,87.0,140.0,0.59427047,40.0,132.0,0.39105725,32.0,140.0,0.841399,1,PushUp
PushUp/mh-formcheck-index-social-1551985785 - Copy (2).png,320.0,405.0,0.48302412,287.0,373.0,0.74373364,289.0,373.0,0.74985254,330.0,309.0,0.86862695,328.0,303.0,0.77710366,495.0,324.0,0.82725316,554.0,279.0,0.85079277,549.0,626.0,0.7956726,615.0,585.0,0.7714207,555.0,876.0,0.8592534,604.0,793.0,0.6643878,963.0,411.0,0.8639544,970.0,387.0,0.81886685,1330.0,586.0,0.8943973,1326.0,560.0,0.8747118,1714.0,699.0,0.82875717,1672.0,667.0,0.83264613,1,PushUp
PushUp/mh-formcheck-index-social-1551985785 - Copy (3).png,320.0,405.0,0.48302412,287.0,373.0,0.74373364,289.0,373.0,0.74985254,330.0,309.0,0.86862695,328.0,303.0,0.77710366,495.0,324.0,0.82725316,554.0,279.0,0.85079277,549.0,626.0,0.7956726,615.0,585.0,0.7714207,555.0,876.0,0.8592534,604.0,793.0,0.6643878,963.0,411.0,0.8639544,970.0,387.0,0.81886685,1330.0,586.0,0.8943973,1326.0,560.0,0.8747118,1714.0,699.0,0.82875717,1672.0,667.0,0.83264613,1,PushUp
PushUp/mh-formcheck-index-social-1551985785 - Copy (4).png,320.0,405.0,0.48302412,287.0,373.0,0.74373364,289.0,373.0,0.74985254,330.0,309.0,0.86862695,328.0,303.0,0.77710366,495.0,324.0,0.82725316,554.0,279.0,0.85079277,549.0,626.0,0.7956726,615.0,585.0,0.7714207,555.0,876.0,0.8592534,604.0,793.0,0.6643878,963.0,411.0,0.8639544,970.0,387.0,0.81886685,1330.0,586.0,0.8943973,1326.0,560.0,0.8747118,1714.0,699.0,0.82875717,1672.0,667.0,0.83264613,1,PushUp
PushUp/mh-formcheck-index-social-1551985785 - Copy (6).png,320.0,405.0,0.48302412,287.0,373.0,0.74373364,289.0,373.0,0.74985254,330.0,309.0,0.86862695,328.0,303.0,0.77710366,495.0,324.0,0.82725316,554.0,279.0,0.85079277,549.0,626.0,0.7956726,615.0,585.0,0.7714207,555.0,876.0,0.8592534,604.0,793.0,0.6643878,963.0,411.0,0.8639544,970.0,387.0,0.81886685,1330.0,586.0,0.8943973,1326.0,560.0,0.8747118,1714.0,699.0,0.82875717,1672.0,667.0,0.83264613,1,PushUp
PushUp/mh-formcheck-index-social-1551985785 - Copy (7).png,320.0,405.0,0.48302412,287.0,373.0,0.74373364,289.0,373.0,0.74985254,330.0,309.0,0.86862695,328.0,303.0,0.77710366,495.0,324.0,0.82725316,554.0,279.0,0.85079277,549.0,626.0,0.7956726,615.0,585.0,0.7714207,555.0,876.0,0.8592534,604.0,793.0,0.6643878,963.0,411.0,0.8639544,970.0,387.0,0.81886685,1330.0,586.0,0.8943973,1326.0,560.0,0.8747118,1714.0,699.0,0.82875717,1672.0,667.0,0.83264613,1,PushUp
PushUp/mh-formcheck-index-social-1551985785 - Copy (9).png,320.0,405.0,0.48302412,287.0,373.0,0.74373364,289.0,373.0,0.74985254,330.0,309.0,0.86862695,328.0,303.0,0.77710366,495.0,324.0,0.82725316,554.0,279.0,0.85079277,549.0,626.0,0.7956726,615.0,585.0,0.7714207,555.0,876.0,0.8592534,604.0,793.0,0.6643878,963.0,411.0,0.8639544,970.0,387.0,0.81886685,1330.0,586.0,0.8943973,1326.0,560.0,0.8747118,1714.0,699.0,0.82875717,1672.0,667.0,0.83264613,1,PushUp
PushUp/mh-formcheck-index-social-1551985785 - Copy.png,320.0,405.0,0.48302412,287.0,373.0,0.74373364,289.0,373.0,0.74985254,330.0,309.0,0.86862695,328.0,303.0,0.77710366,495.0,324.0,0.82725316,554.0,279.0,0.85079277,549.0,626.0,0.7956726,615.0,585.0,0.7714207,555.0,876.0,0.8592534,604.0,793.0,0.6643878,963.0,411.0,0.8639544,970.0,387.0,0.81886685,1330.0,586.0,0.8943973,1326.0,560.0,0.8747118,1714.0,699.0,0.82875717,1672.0,667.0,0.83264613,1,PushUp
PushUp/mh-formcheck-index-social-1551985785.png,320.0,405.0,0.48302412,287.0,373.0,0.74373364,289.0,373.0,0.74985254,330.0,309.0,0.86862695,328.0,303.0,0.77710366,495.0,324.0,0.82725316,554.0,279.0,0.85079277,549.0,626.0,0.7956726,615.0,585.0,0.7714207,555.0,876.0,0.8592534,604.0,793.0,0.6643878,963.0,411.0,0.8639544,970.0,387.0,0.81886685,1330.0,586.0,0.8943973,1326.0,560.0,0.8747118,1714.0,699.0,0.82875717,1672.0,667.0,0.83264613,1,PushUp
PushUp/oYDbf5hQAePHEBNZTQMXRA - Copy (2).jpg,1764.0,542.0,0.62299764,1768.0,491.0,0.6234752,1733.0,486.0,0.740031,1661.0,445.0,0.6284804,1599.0,432.0,0.7452812,1564.0,516.0,0.6651248,1390.0,442.0,0.74808306,1444.0,653.0,0.7290487,1014.0,651.0,0.51101786,1520.0,873.0,0.9127843,1147.0,955.0,0.82296467,1011.0,586.0,0.7436782,934.0,552.0,0.78922904,645.0,676.0,0.49412373,575.0,690.0,0.7472948,399.0,699.0,0.69929516,261.0,710.0,0.8172854,1,PushUp
PushUp/oYDbf5hQAePHEBNZTQMXRA - Copy (3).jpg,1764.0,542.0,0.62299764,1768.0,491.0,0.6234752,1733.0,486.0,0.740031,1661.0,445.0,0.6284804,1599.0,432.0,0.7452812,1564.0,516.0,0.6651248,1390.0,442.0,0.74808306,1444.0,653.0,0.7290487,1014.0,651.0,0.51101786,1520.0,873.0,0.9127843,1147.0,955.0,0.82296467,1011.0,586.0,0.7436782,934.0,552.0,0.78922904,645.0,676.0,0.49412373,575.0,690.0,0.7472948,399.0,699.0,0.69929516,261.0,710.0,0.8172854,1,PushUp
PushUp/oYDbf5hQAePHEBNZTQMXRA - Copy (4).jpg,1764.0,542.0,0.62299764,1768.0,491.0,0.6234752,1733.0,486.0,0.740031,1661.0,445.0,0.6284804,1599.0,432.0,0.7452812,1564.0,516.0,0.6651248,1390.0,442.0,0.74808306,1444.0,653.0,0.7290487,1014.0,651.0,0.51101786,1520.0,873.0,0.9127843,1147.0,955.0,0.82296467,1011.0,586.0,0.7436782,934.0,552.0,0.78922904,645.0,676.0,0.49412373,575.0,690.0,0.7472948,399.0,699.0,0.69929516,261.0,710.0,0.8172854,1,PushUp
PushUp/oYDbf5hQAePHEBNZTQMXRA - Copy.jpg,1764.0,542.0,0.62299764,1768.0,491.0,0.6234752,1733.0,486.0,0.740031,1661.0,445.0,0.6284804,1599.0,432.0,0.7452812,1564.0,516.0,0.6651248,1390.0,442.0,0.74808306,1444.0,653.0,0.7290487,1014.0,651.0,0.51101786,1520.0,873.0,0.9127843,1147.0,955.0,0.82296467,1011.0,586.0,0.7436782,934.0,552.0,0.78922904,645.0,676.0,0.49412373,575.0,690.0,0.7472948,399.0,699.0,0.69929516,261.0,710.0,0.8172854,1,PushUp
PushUp/oYDbf5hQAePHEBNZTQMXRA.jpg,1764.0,542.0,0.62299764,1768.0,491.0,0.6234752,1733.0,486.0,0.740031,1661.0,445.0,0.6284804,1599.0,432.0,0.7452812,1564.0,516.0,0.6651248,1390.0,442.0,0.74808306,1444.0,653.0,0.7290487,1014.0,651.0,0.51101786,1520.0,873.0,0.9127843,1147.0,955.0,0.82296467,1011.0,586.0,0.7436782,934.0,552.0,0.78922904,645.0,676.0,0.49412373,575.0,690.0,0.7472948,399.0,699.0,0.69929516,261.0,710.0,0.8172854,1,PushUp
PushUp/pahami-gerakan-push-up-yang-benar-untuk-pemula-halodoc - Copy (2).jpg,127.0,265.0,0.55472577,120.0,255.0,0.63404715,119.0,258.0,0.59490466,130.0,229.0,0.73804045,128.0,233.0,0.640193,178.0,208.0,0.7284114,188.0,201.0,0.4481994,219.0,233.0,0.53499514,235.0,236.0,0.4596262,201.0,300.0,0.8334403,221.0,294.0,0.6547999,327.0,216.0,0.7685735,326.0,216.0,0.8081107,459.0,242.0,0.70921385,457.0,239.0,0.7181626,588.0,247.0,0.82353145,585.0,247.0,0.7290535,1,PushUp
PushUp/pahami-gerakan-push-up-yang-benar-untuk-pemula-halodoc - Copy (3).jpg,127.0,265.0,0.55472577,120.0,255.0,0.63404715,119.0,258.0,0.59490466,130.0,229.0,0.73804045,128.0,233.0,0.640193,178.0,208.0,0.7284114,188.0,201.0,0.4481994,219.0,233.0,0.53499514,235.0,236.0,0.4596262,201.0,300.0,0.8334403,221.0,294.0,0.6547999,327.0,216.0,0.7685735,326.0,216.0,0.8081107,459.0,242.0,0.70921385,457.0,239.0,0.7181626,588.0,247.0,0.82353145,585.0,247.0,0.7290535,1,PushUp
PushUp/pahami-gerakan-push-up-yang-benar-untuk-pemula-halodoc - Copy (4).jpg,127.0,265.0,0.55472577,120.0,255.0,0.63404715,119.0,258.0,0.59490466,130.0,229.0,0.73804045,128.0,233.0,0.640193,178.0,208.0,0.7284114,188.0,201.0,0.4481994,219.0,233.0,0.53499514,235.0,236.0,0.4596262,201.0,300.0,0.8334403,221.0,294.0,0.6547999,327.0,216.0,0.7685735,326.0,216.0,0.8081107,459.0,242.0,0.70921385,457.0,239.0,0.7181626,588.0,247.0,0.82353145,585.0,247.0,0.7290535,1,PushUp
PushUp/pahami-gerakan-push-up-yang-benar-untuk-pemula-halodoc - Copy.jpg,127.0,265.0,0.55472577,120.0,255.0,0.63404715,119.0,258.0,0.59490466,130.0,229.0,0.73804045,128.0,233.0,0.640193,178.0,208.0,0.7284114,188.0,201.0,0.4481994,219.0,233.0,0.53499514,235.0,236.0,0.4596262,201.0,300.0,0.8334403,221.0,294.0,0.6547999,327.0,216.0,0.7685735,326.0,216.0,0.8081107,459.0,242.0,0.70921385,457.0,239.0,0.7181626,588.0,247.0,0.82353145,585.0,247.0,0.7290535,1,PushUp
PushUp/push-up-759 - Copy (2).jpg,641.0,254.0,0.6917558,646.0,240.0,0.7170313,642.0,236.0,0.54760545,617.0,211.0,0.5954023,609.0,207.0,0.79898095,576.0,193.0,0.6640328,548.0,199.0,0.7051562,566.0,218.0,0.46100014,442.0,228.0,0.76337016,576.0,295.0,0.7783469,498.0,319.0,0.7148231,346.0,201.0,0.83017415,333.0,209.0,0.82910216,199.0,231.0,0.7284362,187.0,235.0,0.71349347,81.0,236.0,0.8449043,68.0,237.0,0.8138226,1,PushUp
PushUp/push-up-759 - Copy (3).jpg,641.0,254.0,0.6917558,646.0,240.0,0.7170313,642.0,236.0,0.54760545,617.0,211.0,0.5954023,609.0,207.0,0.79898095,576.0,193.0,0.6640328,548.0,199.0,0.7051562,566.0,218.0,0.46100014,442.0,228.0,0.76337016,576.0,295.0,0.7783469,498.0,319.0,0.7148231,346.0,201.0,0.83017415,333.0,209.0,0.82910216,199.0,231.0,0.7284362,187.0,235.0,0.71349347,81.0,236.0,0.8449043,68.0,237.0,0.8138226,1,PushUp
PushUp/push-up-759 - Copy (4).jpg,641.0,254.0,0.6917558,646.0,240.0,0.7170313,642.0,236.0,0.54760545,617.0,211.0,0.5954023,609.0,207.0,0.79898095,576.0,193.0,0.6640328,548.0,199.0,0.7051562,566.0,218.0,0.46100014,442.0,228.0,0.76337016,576.0,295.0,0.7783469,498.0,319.0,0.7148231,346.0,201.0,0.83017415,333.0,209.0,0.82910216,199.0,231.0,0.7284362,187.0,235.0,0.71349347,81.0,236.0,0.8449043,68.0,237.0,0.8138226,1,PushUp
PushUp/push-up-759 - Copy.jpg,641.0,254.0,0.6917558,646.0,240.0,0.7170313,642.0,236.0,0.54760545,617.0,211.0,0.5954023,609.0,207.0,0.79898095,576.0,193.0,0.6640328,548.0,199.0,0.7051562,566.0,218.0,0.46100014,442.0,228.0,0.76337016,576.0,295.0,0.7783469,498.0,319.0,0.7148231,346.0,201.0,0.83017415,333.0,209.0,0.82910216,199.0,231.0,0.7284362,187.0,235.0,0.71349347,81.0,236.0,0.8449043,68.0,237.0,0.8138226,1,PushUp
PushUp/push-up-759.jpg,641.0,254.0,0.6917558,646.0,240.0,0.7170313,642.0,236.0,0.54760545,617.0,211.0,0.5954023,609.0,207.0,0.79898095,576.0,193.0,0.6640328,548.0,199.0,0.7051562,566.0,218.0,0.46100014,442.0,228.0,0.76337016,576.0,295.0,0.7783469,498.0,319.0,0.7148231,346.0,201.0,0.83017415,333.0,209.0,0.82910216,199.0,231.0,0.7284362,187.0,235.0,0.71349347,81.0,236.0,0.8449043,68.0,237.0,0.8138226,1,PushUp
PushUp/push-up-challenge - Copy (2).jpg,77.0,448.0,0.7151123,74.0,427.0,0.4770042,71.0,427.0,0.50276,121.0,392.0,0.81610376,110.0,391.0,0.7065992,221.0,372.0,0.68051034,171.0,345.0,0.6850496,373.0,370.0,0.68174726,273.0,333.0,0.39004275,341.0,489.0,0.78821313,219.0,433.0,0.65506464,435.0,356.0,0.75108147,410.0,339.0,0.7169095,593.0,377.0,0.7075238,571.0,359.0,0.63261056,744.0,365.0,0.7258967,716.0,352.0,0.84603626,1,PushUp
PushUp/push-up-challenge - Copy (3).jpg,77.0,448.0,0.7151123,74.0,427.0,0.4770042,71.0,427.0,0.50276,121.0,392.0,0.81610376,110.0,391.0,0.7065992,221.0,372.0,0.68051034,171.0,345.0,0.6850496,373.0,370.0,0.68174726,273.0,333.0,0.39004275,341.0,489.0,0.78821313,219.0,433.0,0.65506464,435.0,356.0,0.75108147,410.0,339.0,0.7169095,593.0,377.0,0.7075238,571.0,359.0,0.63261056,744.0,365.0,0.7258967,716.0,352.0,0.84603626,1,PushUp
PushUp/push-up-challenge - Copy (4).jpg,77.0,448.0,0.7151123,74.0,427.0,0.4770042,71.0,427.0,0.50276,121.0,392.0,0.81610376,110.0,391.0,0.7065992,221.0,372.0,0.68051034,171.0,345.0,0.6850496,373.0,370.0,0.68174726,273.0,333.0,0.39004275,341.0,489.0,0.78821313,219.0,433.0,0.65506464,435.0,356.0,0.75108147,410.0,339.0,0.7169095,593.0,377.0,0.7075238,571.0,359.0,0.63261056,744.0,365.0,0.7258967,716.0,352.0,0.84603626,1,PushUp
PushUp/push-up-challenge - Copy (5).jpg,77.0,448.0,0.7151123,74.0,427.0,0.4770042,71.0,427.0,0.50276,121.0,392.0,0.81610376,110.0,391.0,0.7065992,221.0,372.0,0.68051034,171.0,345.0,0.6850496,373.0,370.0,0.68174726,273.0,333.0,0.39004275,341.0,489.0,0.78821313,219.0,433.0,0.65506464,435.0,356.0,0.75108147,410.0,339.0,0.7169095,593.0,377.0,0.7075238,571.0,359.0,0.63261056,744.0,365.0,0.7258967,716.0,352.0,0.84603626,1,PushUp
PushUp/push-up-challenge - Copy (6).jpg,77.0,448.0,0.7151123,74.0,427.0,0.4770042,71.0,427.0,0.50276,121.0,392.0,0.81610376,110.0,391.0,0.7065992,221.0,372.0,0.68051034,171.0,345.0,0.6850496,373.0,370.0,0.68174726,273.0,333.0,0.39004275,341.0,489.0,0.78821313,219.0,433.0,0.65506464,435.0,356.0,0.75108147,410.0,339.0,0.7169095,593.0,377.0,0.7075238,571.0,359.0,0.63261056,744.0,365.0,0.7258967,716.0,352.0,0.84603626,1,PushUp
PushUp/push-up-challenge - Copy.jpg,77.0,448.0,0.7151123,74.0,427.0,0.4770042,71.0,427.0,0.50276,121.0,392.0,0.81610376,110.0,391.0,0.7065992,221.0,372.0,0.68051034,171.0,345.0,0.6850496,373.0,370.0,0.68174726,273.0,333.0,0.39004275,341.0,489.0,0.78821313,219.0,433.0,0.65506464,435.0,356.0,0.75108147,410.0,339.0,0.7169095,593.0,377.0,0.7075238,571.0,359.0,0.63261056,744.0,365.0,0.7258967,716.0,352.0,0.84603626,1,PushUp
PushUp/push-up-challenge.jpg,77.0,448.0,0.7151123,74.0,427.0,0.4770042,71.0,427.0,0.50276,121.0,392.0,0.81610376,110.0,391.0,0.7065992,221.0,372.0,0.68051034,171.0,345.0,0.6850496,373.0,370.0,0.68174726,273.0,333.0,0.39004275,341.0,489.0,0.78821313,219.0,433.0,0.65506464,435.0,356.0,0.75108147,410.0,339.0,0.7169095,593.0,377.0,0.7075238,571.0,359.0,0.63261056,744.0,365.0,0.7258967,716.0,352.0,0.84603626,1,PushUp
PushUp/push-ups (1).jpg,516.0,339.0,0.7743794,554.0,298.0,0.87987447,482.0,299.0,0.69807345,604.0,266.0,0.85687834,434.0,268.0,0.59397215,690.0,318.0,0.84460413,364.0,307.0,0.85329413,875.0,348.0,0.886137,175.0,356.0,0.9014547,855.0,542.0,0.8448559,198.0,559.0,0.88660824,611.0,507.0,0.85395664,466.0,520.0,0.82173884,632.0,593.0,0.8412448,461.0,588.0,0.8149593,618.0,612.0,0.6575735,469.0,611.0,0.808453,1,PushUp
PushUp/push-ups - Copy (2).jpg,70.0,131.0,0.65293795,66.0,123.0,0.6946322,65.0,124.0,0.7243455,77.0,101.0,0.80626667,71.0,103.0,0.8514114,125.0,98.0,0.81038547,95.0,102.0,0.50823563,138.0,167.0,0.78940344,105.0,159.0,0.6863778,147.0,230.0,0.8488149,108.0,211.0,0.8506228,213.0,136.0,0.71095693,205.0,141.0,0.8280442,296.0,158.0,0.74792767,278.0,163.0,0.5507959,376.0,170.0,0.7845648,347.0,168.0,0.6293944,1,PushUp
PushUp/push-ups - Copy (3).jpg,70.0,131.0,0.65293795,66.0,123.0,0.6946322,65.0,124.0,0.7243455,77.0,101.0,0.80626667,71.0,103.0,0.8514114,125.0,98.0,0.81038547,95.0,102.0,0.50823563,138.0,167.0,0.78940344,105.0,159.0,0.6863778,147.0,230.0,0.8488149,108.0,211.0,0.8506228,213.0,136.0,0.71095693,205.0,141.0,0.8280442,296.0,158.0,0.74792767,278.0,163.0,0.5507959,376.0,170.0,0.7845648,347.0,168.0,0.6293944,1,PushUp
PushUp/push-ups - Copy (4).jpg,70.0,131.0,0.65293795,66.0,123.0,0.6946322,65.0,124.0,0.7243455,77.0,101.0,0.80626667,71.0,103.0,0.8514114,125.0,98.0,0.81038547,95.0,102.0,0.50823563,138.0,167.0,0.78940344,105.0,159.0,0.6863778,147.0,230.0,0.8488149,108.0,211.0,0.8506228,213.0,136.0,0.71095693,205.0,141.0,0.8280442,296.0,158.0,0.74792767,278.0,163.0,0.5507959,376.0,170.0,0.7845648,347.0,168.0,0.6293944,1,PushUp
PushUp/push-ups - Copy (5).jpg,70.0,131.0,0.65293795,66.0,123.0,0.6946322,65.0,124.0,0.7243455,77.0,101.0,0.80626667,71.0,103.0,0.8514114,125.0,98.0,0.81038547,95.0,102.0,0.50823563,138.0,167.0,0.78940344,105.0,159.0,0.6863778,147.0,230.0,0.8488149,108.0,211.0,0.8506228,213.0,136.0,0.71095693,205.0,141.0,0.8280442,296.0,158.0,0.74792767,278.0,163.0,0.5507959,376.0,170.0,0.7845648,347.0,168.0,0.6293944,1,PushUp
PushUp/push-ups - Copy - Copy (2).jpg,70.0,131.0,0.65293795,66.0,123.0,0.6946322,65.0,124.0,0.7243455,77.0,101.0,0.80626667,71.0,103.0,0.8514114,125.0,98.0,0.81038547,95.0,102.0,0.50823563,138.0,167.0,0.78940344,105.0,159.0,0.6863778,147.0,230.0,0.8488149,108.0,211.0,0.8506228,213.0,136.0,0.71095693,205.0,141.0,0.8280442,296.0,158.0,0.74792767,278.0,163.0,0.5507959,376.0,170.0,0.7845648,347.0,168.0,0.6293944,1,PushUp
PushUp/push-ups - Copy - Copy (3).jpg,70.0,131.0,0.65293795,66.0,123.0,0.6946322,65.0,124.0,0.7243455,77.0,101.0,0.80626667,71.0,103.0,0.8514114,125.0,98.0,0.81038547,95.0,102.0,0.50823563,138.0,167.0,0.78940344,105.0,159.0,0.6863778,147.0,230.0,0.8488149,108.0,211.0,0.8506228,213.0,136.0,0.71095693,205.0,141.0,0.8280442,296.0,158.0,0.74792767,278.0,163.0,0.5507959,376.0,170.0,0.7845648,347.0,168.0,0.6293944,1,PushUp
PushUp/push-ups - Copy - Copy (4).jpg,70.0,131.0,0.65293795,66.0,123.0,0.6946322,65.0,124.0,0.7243455,77.0,101.0,0.80626667,71.0,103.0,0.8514114,125.0,98.0,0.81038547,95.0,102.0,0.50823563,138.0,167.0,0.78940344,105.0,159.0,0.6863778,147.0,230.0,0.8488149,108.0,211.0,0.8506228,213.0,136.0,0.71095693,205.0,141.0,0.8280442,296.0,158.0,0.74792767,278.0,163.0,0.5507959,376.0,170.0,0.7845648,347.0,168.0,0.6293944,1,PushUp
PushUp/push-ups - Copy - Copy.jpg,70.0,131.0,0.65293795,66.0,123.0,0.6946322,65.0,124.0,0.7243455,77.0,101.0,0.80626667,71.0,103.0,0.8514114,125.0,98.0,0.81038547,95.0,102.0,0.50823563,138.0,167.0,0.78940344,105.0,159.0,0.6863778,147.0,230.0,0.8488149,108.0,211.0,0.8506228,213.0,136.0,0.71095693,205.0,141.0,0.8280442,296.0,158.0,0.74792767,278.0,163.0,0.5507959,376.0,170.0,0.7845648,347.0,168.0,0.6293944,1,PushUp
PushUp/push-ups - Copy.jpg,70.0,131.0,0.65293795,66.0,123.0,0.6946322,65.0,124.0,0.7243455,77.0,101.0,0.80626667,71.0,103.0,0.8514114,125.0,98.0,0.81038547,95.0,102.0,0.50823563,138.0,167.0,0.78940344,105.0,159.0,0.6863778,147.0,230.0,0.8488149,108.0,211.0,0.8506228,213.0,136.0,0.71095693,205.0,141.0,0.8280442,296.0,158.0,0.74792767,278.0,163.0,0.5507959,376.0,170.0,0.7845648,347.0,168.0,0.6293944,1,PushUp
PushUp/push-ups.jpg,70.0,131.0,0.65293795,66.0,123.0,0.6946322,65.0,124.0,0.7243455,77.0,101.0,0.80626667,71.0,103.0,0.8514114,125.0,98.0,0.81038547,95.0,102.0,0.50823563,138.0,167.0,0.78940344,105.0,159.0,0.6863778,147.0,230.0,0.8488149,108.0,211.0,0.8506228,213.0,136.0,0.71095693,205.0,141.0,0.8280442,296.0,158.0,0.74792767,278.0,163.0,0.5507959,376.0,170.0,0.7845648,347.0,168.0,0.6293944,1,PushUp
PushUp/pushup-study_960x540.jpg,755.0,331.0,0.6603794,775.0,307.0,0.705602,754.0,304.0,0.68504936,754.0,244.0,0.5649339,706.0,236.0,0.8073305,735.0,175.0,0.659026,576.0,187.0,0.7900883,807.0,179.0,0.24255475,354.0,229.0,0.81911325,865.0,331.0,0.24080092,428.0,392.0,0.7992481,436.0,163.0,0.47500563,353.0,174.0,0.6058496,342.0,211.0,0.5220704,194.0,216.0,0.72108394,266.0,157.0,0.536583,58.0,194.0,0.88342345,1,PushUp
PushUp/pushup1-1555968551 - Copy (2).jpeg,381.0,149.0,0.794814,388.0,142.0,0.6869806,389.0,142.0,0.78103787,380.0,124.0,0.8225336,383.0,124.0,0.88520426,326.0,119.0,0.8081602,343.0,132.0,0.66124934,314.0,186.0,0.69726336,330.0,199.0,0.71469706,313.0,232.0,0.7454448,334.0,263.0,0.935946,227.0,136.0,0.91420543,228.0,143.0,0.8250355,144.0,177.0,0.69272953,142.0,188.0,0.70670956,75.0,202.0,0.70066184,53.0,219.0,0.9217185,1,PushUp
PushUp/pushup1-1555968551 - Copy (3).jpeg,381.0,149.0,0.794814,388.0,142.0,0.6869806,389.0,142.0,0.78103787,380.0,124.0,0.8225336,383.0,124.0,0.88520426,326.0,119.0,0.8081602,343.0,132.0,0.66124934,314.0,186.0,0.69726336,330.0,199.0,0.71469706,313.0,232.0,0.7454448,334.0,263.0,0.935946,227.0,136.0,0.91420543,228.0,143.0,0.8250355,144.0,177.0,0.69272953,142.0,188.0,0.70670956,75.0,202.0,0.70066184,53.0,219.0,0.9217185,1,PushUp
PushUp/pushup1-1555968551 - Copy (4).jpeg,381.0,149.0,0.794814,388.0,142.0,0.6869806,389.0,142.0,0.78103787,380.0,124.0,0.8225336,383.0,124.0,0.88520426,326.0,119.0,0.8081602,343.0,132.0,0.66124934,314.0,186.0,0.69726336,330.0,199.0,0.71469706,313.0,232.0,0.7454448,334.0,263.0,0.935946,227.0,136.0,0.91420543,228.0,143.0,0.8250355,144.0,177.0,0.69272953,142.0,188.0,0.70670956,75.0,202.0,0.70066184,53.0,219.0,0.9217185,1,PushUp
PushUp/pushup1-1555968551 - Copy.jpeg,381.0,149.0,0.794814,388.0,142.0,0.6869806,389.0,142.0,0.78103787,380.0,124.0,0.8225336,383.0,124.0,0.88520426,326.0,119.0,0.8081602,343.0,132.0,0.66124934,314.0,186.0,0.69726336,330.0,199.0,0.71469706,313.0,232.0,0.7454448,334.0,263.0,0.935946,227.0,136.0,0.91420543,228.0,143.0,0.8250355,144.0,177.0,0.69272953,142.0,188.0,0.70670956,75.0,202.0,0.70066184,53.0,219.0,0.9217185,1,PushUp
PushUp/pushup1-1555968551.jpeg,381.0,149.0,0.794814,388.0,142.0,0.6869806,389.0,142.0,0.78103787,380.0,124.0,0.8225336,383.0,124.0,0.88520426,326.0,119.0,0.8081602,343.0,132.0,0.66124934,314.0,186.0,0.69726336,330.0,199.0,0.71469706,313.0,232.0,0.7454448,334.0,263.0,0.935946,227.0,136.0,0.91420543,228.0,143.0,0.8250355,144.0,177.0,0.69272953,142.0,188.0,0.70670956,75.0,202.0,0.70066184,53.0,219.0,0.9217185,1,PushUp
PushUp/pushup1.jpg,584.0,3368.0,0.7061076,559.0,3205.0,0.46003896,536.0,3209.0,0.51857233,910.0,2944.0,0.80445206,830.0,2938.0,0.69681025,1617.0,2783.0,0.50674045,1297.0,2589.0,0.68499887,2787.0,2767.0,0.7334765,2065.0,2496.0,0.40901655,2570.0,3666.0,0.7710788,1666.0,3252.0,0.6306376,3243.0,2655.0,0.78794885,3056.0,2534.0,0.7236017,4369.0,2841.0,0.74852544,4273.0,2714.0,0.62444437,5556.0,2753.0,0.5780859,5367.0,2637.0,0.8494835,1,PushUp
PushUp/pushups - Copy (2).jpg,128.0,179.0,0.76149666,121.0,168.0,0.8119457,121.0,168.0,0.84077275,135.0,146.0,0.87223566,135.0,146.0,0.83188283,195.0,149.0,0.72647053,196.0,148.0,0.6943568,207.0,224.0,0.5058763,209.0,226.0,0.86092305,200.0,294.0,0.67745197,203.0,284.0,0.86610186,314.0,182.0,0.6850571,311.0,180.0,0.82956934,432.0,220.0,0.9024837,429.0,215.0,0.8868083,537.0,249.0,0.7491951,533.0,248.0,0.72760725,1,PushUp
